,"['Accurate Color Representation', 'Blue/Green Color Cast']_1","['Accurate Color Representation', 'Blue/Green Color Cast']_2","['Backlit Subjects', 'Frontlit Subjects']_1","['Backlit Subjects', 'Frontlit Subjects']_2","['Soft Focus', 'Sharp Detail']_1","['Soft Focus', 'Sharp Detail']_2","['Wide Angle', 'Macro']_1","['Wide Angle', 'Macro']_2","['Underexposed', 'Overexposed']_1","['Underexposed', 'Overexposed']_2","['Shallow Depth of Field', 'Deep Depth of Field']_1","['Shallow Depth of Field', 'Deep Depth of Field']_2","['High ISO Noise', 'Low ISO Clarity']_1","['High ISO Noise', 'Low ISO Clarity']_2","['Filtered Light', 'Direct Light']_1","['Filtered Light', 'Direct Light']_2","['Dynamic Movement', 'Static Calm']_1","['Dynamic Movement', 'Static Calm']_2","['Clarity', 'Murkiness']_1","['Clarity', 'Murkiness']_2","['Textured Surfaces', 'Smooth Surfaces']_1","['Textured Surfaces', 'Smooth Surfaces']_2","['Top-Down View', 'Eye-Level View']_1","['Top-Down View', 'Eye-Level View']_2","['Natural Ambient Light', 'Artificial Light']_1","['Natural Ambient Light', 'Artificial Light']_2","['Unaltered Colors', 'Color Enhanced']_1","['Unaltered Colors', 'Color Enhanced']_2","['Organic Shapes', 'Geometric Structures']_1","['Organic Shapes', 'Geometric Structures']_2","['Silhouetted', 'Illuminated Subjects']_1","['Silhouetted', 'Illuminated Subjects']_2","['Foreground Interest', 'Background Dominance']_1","['Foreground Interest', 'Background Dominance']_2"
./uieb_dataset/reference-890/337_img_.png,0.5737,0.4263,0.3174,0.6826,0.04337,0.9565,0.813,0.1871,0.2255,0.7744,0.03114,0.9688,0.4263,0.5737,0.6113,0.3887,0.0526,0.9473,0.928,0.0716,0.585,0.4148,0.2568,0.743,0.758,0.2422,0.331,0.669,0.1294,0.8706,0.1481,0.852,0.82,0.18
./uieb_dataset/reference-890/278_img_.png,0.08154,0.9185,0.1666,0.8335,0.1384,0.8613,0.9365,0.0637,0.1067,0.893,0.0496,0.95,0.3774,0.6226,0.585,0.4148,0.4648,0.535,0.766,0.2338,0.596,0.4036,0.1688,0.831,0.7188,0.2815,0.8057,0.1943,0.2815,0.7188,0.0656,0.9346,0.8374,0.1624
./uieb_dataset/reference-890/26_img_.png,0.3242,0.676,0.655,0.3452,0.977,0.02298,0.867,0.1329,0.5273,0.4727,0.1993,0.801,0.0914,0.9087,0.4727,0.5273,0.7607,0.2394,0.905,0.09534,0.2847,0.7153,0.4766,0.5234,0.746,0.254,0.5737,0.4263,0.1646,0.8354,0.558,0.4417,0.808,0.1919
./uieb_dataset/reference-890/320_img_.png,0.02518,0.9746,0.6113,0.3887,0.3774,0.6226,0.801,0.1993,0.06097,0.939,0.04886,0.951,0.696,0.304,0.796,0.2043,0.385,0.615,0.4805,0.5195,0.7607,0.2394,0.1192,0.881,0.5,0.5,0.4534,0.547,0.686,0.314,0.2147,0.785,0.8174,0.1824
./uieb_dataset/reference-890/729_img_.png,0.07697,0.923,0.1582,0.842,0.0628,0.937,0.8354,0.1646,0.3108,0.6895,0.1646,0.8354,0.04886,0.951,0.263,0.7373,0.06097,0.939,0.9175,0.0827,0.2815,0.7188,0.78,0.22,0.725,0.2751,0.693,0.3074,0.0575,0.9424,0.03595,0.964,0.831,0.1688
./uieb_dataset/reference-890/334_img_.png,0.508,0.4922,0.1646,0.8354,0.1422,0.858,0.1943,0.8057,0.0437,0.9565,0.07056,0.929,0.0827,0.9175,0.6655,0.3345,0.1624,0.8374,0.8057,0.1943,0.749,0.251,0.803,0.1968,0.6333,0.3667,0.4534,0.547,0.02635,0.9736,0.1294,0.8706,0.5815,0.4187
./uieb_dataset/reference-890/209_img_.png,0.2974,0.7026,0.251,0.749,0.2847,0.7153,0.879,0.12085,0.86,0.1404,0.2018,0.7983,0.03308,0.967,0.4302,0.57,0.1082,0.8916,0.709,0.291,0.84,0.1603,0.5737,0.4263,0.879,0.12085,0.6826,0.3174,0.2847,0.7153,0.2878,0.7124,0.9727,0.02718
./uieb_dataset/reference-890/741_img_.png,0.094,0.906,0.363,0.637,0.2974,0.7026,0.1052,0.895,0.7905,0.2095,0.1225,0.8774,0.3667,0.6333,0.4766,0.5234,0.4495,0.551,0.3774,0.6226,0.916,0.08386,0.785,0.2147,0.63,0.37,0.644,0.3557,0.813,0.1871,0.04886,0.951,0.979,0.02097
./uieb_dataset/reference-890/493_img_.png,0.693,0.3074,0.5156,0.4844,0.04672,0.953,0.4883,0.5117,0.2095,0.7905,0.0628,0.937,0.5776,0.4226,0.5312,0.4688,0.254,0.746,0.2783,0.7217,0.3774,0.6226,0.291,0.709,0.749,0.251,0.396,0.604,0.82,0.18,0.08154,0.9185,0.6406,0.3594
./uieb_dataset/reference-890/154_img_.png,0.1009,0.899,0.254,0.746,0.4805,0.5195,0.2568,0.743,0.8057,0.1943,0.2227,0.7773,0.06854,0.9316,0.6226,0.3774,0.1225,0.8774,0.858,0.1422,0.9033,0.0967,0.6655,0.3345,0.8057,0.1943,0.589,0.4111,0.5776,0.4226,0.12085,0.879,0.982,0.01826
./uieb_dataset/reference-890/781_img_.png,0.2815,0.7188,0.2281,0.772,0.8438,0.1561,0.746,0.254,0.725,0.2751,0.2227,0.7773,0.0967,0.9033,0.7827,0.2173,0.055,0.945,0.6655,0.3345,0.842,0.1582,0.596,0.4036,0.8774,0.1225,0.6187,0.381,0.3452,0.655,0.1871,0.813,0.9746,0.02556
./uieb_dataset/reference-890/578_img_.png,0.558,0.4417,0.3242,0.676,0.6113,0.3887,0.1603,0.84,0.4263,0.5737,0.1561,0.8438,0.2255,0.7744,0.788,0.212,0.496,0.504,0.508,0.4922,0.8457,0.154,0.4226,0.5776,0.57,0.4302,0.655,0.3452,0.434,0.566,0.2751,0.725,0.9087,0.0914
./uieb_dataset/reference-890/192_img_.png,0.154,0.8457,0.4417,0.558,0.4727,0.5273,0.269,0.731,0.8457,0.154,0.2847,0.7153,0.1052,0.895,0.725,0.2751,0.126,0.874,0.9087,0.0914,0.89,0.1097,0.7607,0.2394,0.8223,0.1779,0.6406,0.3594,0.5156,0.4844,0.0511,0.9487,0.98,0.02002
./uieb_dataset/reference-890/3015.png,0.1755,0.824,0.4534,0.547,0.251,0.749,0.9243,0.07587,0.7124,0.2878,0.0628,0.937,0.1896,0.8105,0.752,0.248,0.269,0.731,0.905,0.09534,0.4417,0.558,0.3523,0.648,0.9263,0.07367,0.5,0.5,0.539,0.461,0.6113,0.3887,0.7153,0.2847
./uieb_dataset/reference-890/880_img_.png,0.3381,0.662,0.4187,0.5815,0.1384,0.8613,0.8965,0.10376,0.4,0.6,0.11127,0.8887,0.1082,0.8916,0.381,0.6187,0.1242,0.876,0.615,0.385,0.4727,0.5273,0.8438,0.1561,0.4844,0.5156,0.7983,0.2018,0.3923,0.6074,0.254,0.746,0.9746,0.02518
./uieb_dataset/reference-890/718_img_.png,0.1688,0.831,0.15,0.85,0.07477,0.9253,0.981,0.01912,0.7637,0.2366,0.03114,0.9688,0.09534,0.905,0.4922,0.508,0.02405,0.976,0.8843,0.11597,0.4263,0.5737,0.6074,0.3923,0.6514,0.3486,0.6074,0.3923,0.1624,0.8374,0.3594,0.6406,0.7827,0.2173
./uieb_dataset/reference-890/458_img_.png,0.4844,0.5156,0.4226,0.5776,0.813,0.1871,0.85,0.15,0.6187,0.381,0.291,0.709,0.04208,0.958,0.381,0.6187,0.566,0.434,0.9727,0.02718,0.644,0.3557,0.4534,0.547,0.8774,0.1225,0.813,0.1871,0.1052,0.895,0.2942,0.7056,0.937,0.0628
./uieb_dataset/reference-890/641_img_.png,0.2942,0.7056,0.5156,0.4844,0.662,0.3381,0.8154,0.1848,0.562,0.4377,0.1481,0.852,0.3774,0.6226,0.4456,0.5547,0.6226,0.3774,0.2568,0.743,0.699,0.3008,0.6655,0.3345,0.803,0.1968,0.8457,0.154,0.3242,0.676,0.1067,0.893,0.856,0.1442
./uieb_dataset/reference-890/79_img_.png,0.0851,0.915,0.2751,0.725,0.4417,0.558,0.961,0.03906,0.63,0.37,0.1646,0.8354,0.04535,0.9546,0.755,0.2451,0.06854,0.9316,0.9346,0.0656,0.813,0.1871,0.251,0.749,0.9346,0.0656,0.696,0.304,0.4883,0.5117,0.3174,0.6826,0.973,0.02676
./uieb_dataset/reference-890/42_img_.png,0.5737,0.4263,0.1943,0.8057,0.2069,0.793,0.637,0.363,0.4456,0.5547,0.1561,0.8438,0.0695,0.9307,0.63,0.37,0.1848,0.8154,0.955,0.04468,0.7905,0.2095,0.604,0.396,0.829,0.171,0.4495,0.551,0.0666,0.9336,0.0967,0.9033,0.922,0.07806
./uieb_dataset/reference-890/597_img_.png,0.05032,0.9497,0.2783,0.7217,0.02676,0.973,0.4148,0.585,0.2659,0.734,0.1779,0.8223,0.1329,0.867,0.3174,0.6826,0.2878,0.7124,0.6655,0.3345,0.2942,0.7056,0.902,0.0981,0.6826,0.3174,0.8887,0.11127,0.4883,0.5117,0.02676,0.973,0.8823,0.11755
./uieb_dataset/reference-890/380_img_.png,0.1871,0.813,0.1993,0.801,0.126,0.874,0.3452,0.655,0.4111,0.589,0.1144,0.8857,0.4883,0.5117,0.4495,0.551,0.1733,0.8267,0.09534,0.905,0.585,0.4148,0.991,0.008575,0.74,0.2598,0.4648,0.535,0.1067,0.893,0.1329,0.867,0.758,0.2422
./uieb_dataset/reference-890/617_img_.png,0.7056,0.2942,0.539,0.461,0.7217,0.2783,0.6074,0.3923,0.604,0.396,0.3208,0.679,0.2942,0.7056,0.596,0.4036,0.5312,0.4688,0.8154,0.1848,0.7373,0.263,0.4648,0.535,0.921,0.0792,0.82,0.18,0.4072,0.593,0.03137,0.9688,0.8154,0.1848
./uieb_dataset/reference-890/586_img_.png,0.03732,0.963,0.2974,0.7026,0.02065,0.9795,0.4,0.6,0.676,0.3242,0.126,0.874,0.3452,0.655,0.3523,0.648,0.2598,0.74,0.1144,0.8857,0.4805,0.5195,0.9355,0.06464,0.589,0.4111,0.8916,0.1082,0.758,0.2422,0.04602,0.954,0.9844,0.01567
./uieb_dataset/reference-890/345_img_.png,0.1329,0.867,0.457,0.543,0.2783,0.7217,0.86,0.1404,0.4534,0.547,0.1225,0.8774,0.1968,0.803,0.3381,0.662,0.3108,0.6895,0.813,0.1871,0.2095,0.7905,0.381,0.6187,0.879,0.12085,0.85,0.15,0.1943,0.8057,0.1561,0.8438,0.63,0.37
./uieb_dataset/reference-890/524_img_.png,0.951,0.04886,0.5195,0.4805,0.07587,0.9243,0.696,0.304,0.4883,0.5117,0.2422,0.758,0.0901,0.9097,0.2783,0.7217,0.385,0.615,0.9004,0.0995,0.4226,0.5776,0.3452,0.655,0.9263,0.07367,0.7607,0.2394,0.248,0.752,0.10376,0.8965,0.7026,0.2974
./uieb_dataset/reference-890/350_img_.png,0.04535,0.9546,0.331,0.669,0.231,0.769,0.2338,0.766,0.03162,0.9683,0.0379,0.962,0.5547,0.4456,0.604,0.396,0.535,0.4648,0.385,0.615,0.785,0.2147,0.5156,0.4844,0.699,0.3008,0.547,0.4534,0.4148,0.585,0.03677,0.9634,0.5156,0.4844
./uieb_dataset/reference-890/712_img_.png,0.676,0.3242,0.3174,0.6826,0.10376,0.8965,0.9365,0.0637,0.604,0.396,0.04025,0.96,0.1461,0.854,0.2394,0.7607,0.1422,0.858,0.4648,0.535,0.5737,0.4263,0.4072,0.593,0.796,0.2043,0.461,0.539,0.2366,0.7637,0.6895,0.3108,0.788,0.212
./uieb_dataset/reference-890/253_img_.png,0.012054,0.988,0.4302,0.57,0.4417,0.558,0.0792,0.921,0.954,0.04602,0.2281,0.772,0.1128,0.887,0.4727,0.5273,0.254,0.746,0.558,0.4417,0.9087,0.0914,0.824,0.1755,0.7373,0.263,0.558,0.4417,0.824,0.1755,0.0534,0.947,0.9907,0.009415
./uieb_dataset/reference-890/1573.png,0.9546,0.04535,0.57,0.4302,0.539,0.461,0.3486,0.6514,0.6514,0.3486,0.0927,0.907,0.4688,0.5312,0.4766,0.5234,0.539,0.461,0.831,0.1688,0.231,0.769,0.589,0.4111,0.7607,0.2394,0.6655,0.3345,0.8633,0.1366,0.1848,0.8154,0.3887,0.6113
./uieb_dataset/reference-890/152_img_.png,0.913,0.0869,0.566,0.434,0.03845,0.9614,0.8223,0.1779,0.4,0.6,0.11127,0.8887,0.231,0.769,0.5234,0.4766,0.2974,0.7026,0.3923,0.6074,0.07806,0.922,0.856,0.1442,0.8916,0.1082,0.7124,0.2878,0.2751,0.725,0.8857,0.1144,0.725,0.2751
./uieb_dataset/reference-890/198_img_.png,0.1192,0.881,0.263,0.7373,0.793,0.2069,0.946,0.0542,0.7607,0.2394,0.1442,0.856,0.10376,0.8965,0.699,0.3008,0.07587,0.9243,0.9033,0.0967,0.808,0.1919,0.2878,0.7124,0.893,0.1067,0.766,0.2338,0.248,0.752,0.1943,0.8057,0.986,0.01406
./uieb_dataset/reference-890/1957.png,0.5273,0.4727,0.3108,0.6895,0.0792,0.921,0.496,0.504,0.385,0.615,0.0601,0.94,0.5,0.5,0.2255,0.7744,0.1312,0.8687,0.126,0.874,0.2878,0.7124,0.9272,0.07263,0.8154,0.1848,0.4922,0.508,0.788,0.212,0.1733,0.8267,0.7827,0.2173
./uieb_dataset/reference-890/169_img_.png,0.012054,0.988,0.3486,0.6514,0.5234,0.4766,0.585,0.4148,0.8706,0.1294,0.126,0.874,0.1824,0.8174,0.5195,0.4805,0.07263,0.9272,0.766,0.2338,0.8857,0.1144,0.86,0.1404,0.84,0.1603,0.3174,0.6826,0.4495,0.551,0.0376,0.9624,0.997,0.002758
./uieb_dataset/reference-890/59_img_.png,0.2281,0.772,0.37,0.63,0.842,0.1582,0.769,0.231,0.2598,0.74,0.2255,0.7744,0.06757,0.9326,0.648,0.3523,0.539,0.461,0.7827,0.2173,0.7124,0.2878,0.3416,0.658,0.9253,0.07477,0.686,0.314,0.2043,0.796,0.2847,0.7153,0.9585,0.04147
./uieb_dataset/reference-890/585_img_.png,0.03845,0.9614,0.10376,0.8965,0.1422,0.858,0.6226,0.3774,0.4111,0.589,0.1052,0.895,0.1733,0.8267,0.5195,0.4805,0.1242,0.876,0.8613,0.1384,0.921,0.0792,0.876,0.1242,0.881,0.1192,0.4805,0.5195,0.543,0.457,0.02333,0.9766,0.9834,0.0164
./uieb_dataset/reference-890/674_img_.png,0.504,0.496,0.4,0.6,0.254,0.746,0.8706,0.1294,0.749,0.251,0.07806,0.922,0.04672,0.953,0.648,0.3523,0.1871,0.813,0.9644,0.03568,0.7124,0.2878,0.3594,0.6406,0.876,0.1242,0.676,0.3242,0.1968,0.803,0.496,0.504,0.9097,0.0901
./uieb_dataset/reference-890/160_img_.png,0.1329,0.867,0.2815,0.7188,0.3887,0.6113,0.734,0.2659,0.1144,0.8857,0.18,0.82,0.291,0.709,0.6895,0.3108,0.679,0.3208,0.964,0.03622,0.86,0.1404,0.3242,0.676,0.6655,0.3345,0.7773,0.2227,0.15,0.85,0.0656,0.9346,0.655,0.3452
./uieb_dataset/reference-890/51_img_.png,0.1603,0.84,0.2815,0.7188,0.679,0.3208,0.905,0.09534,0.699,0.3008,0.126,0.874,0.05582,0.9443,0.585,0.4148,0.05835,0.942,0.693,0.3074,0.887,0.1128,0.4072,0.593,0.74,0.2598,0.867,0.1329,0.1733,0.8267,0.4495,0.551,0.9834,0.01666
./uieb_dataset/reference-890/16_img_.png,0.696,0.304,0.5,0.5,0.911,0.0888,0.604,0.396,0.4036,0.596,0.1755,0.824,0.1312,0.8687,0.669,0.331,0.547,0.4534,0.9863,0.01343,0.2847,0.7153,0.4495,0.551,0.78,0.22,0.731,0.269,0.3242,0.676,0.02518,0.9746,0.95,0.0496
./uieb_dataset/reference-890/15136.png,0.4187,0.5815,0.2815,0.7188,0.3108,0.6895,0.824,0.1755,0.1871,0.813,0.0542,0.946,0.2281,0.772,0.269,0.731,0.658,0.3416,0.5312,0.4688,0.3594,0.6406,0.6333,0.3667,0.899,0.1009,0.6187,0.381,0.731,0.269,0.2451,0.755,0.7056,0.2942
./uieb_dataset/reference-890/686_img_.png,0.4534,0.547,0.3452,0.655,0.585,0.4148,0.7188,0.2815,0.2255,0.7744,0.1919,0.808,0.126,0.874,0.772,0.2281,0.304,0.696,0.8774,0.1225,0.596,0.4036,0.1968,0.803,0.938,0.0619,0.7607,0.2394,0.4036,0.596,0.2659,0.734,0.758,0.2422
./uieb_dataset/reference-890/563.png,0.4377,0.562,0.63,0.37,0.09534,0.905,0.662,0.3381,0.3452,0.655,0.06757,0.9326,0.37,0.63,0.3774,0.6226,0.6074,0.3923,0.7773,0.2227,0.1582,0.842,0.385,0.615,0.9033,0.0967,0.686,0.314,0.3923,0.6074,0.1733,0.8267,0.3887,0.6113
./uieb_dataset/reference-890/217_img_.png,0.0666,0.9336,0.3523,0.648,0.1646,0.8354,0.007347,0.9927,0.8706,0.1294,0.263,0.7373,0.2281,0.772,0.5776,0.4226,0.1848,0.8154,0.626,0.3738,0.9634,0.03677,0.7827,0.2173,0.6826,0.3174,0.566,0.434,0.7607,0.2394,0.01854,0.9814,0.9873,0.01263
./uieb_dataset/reference-890/856_img_.png,0.0619,0.938,0.2751,0.725,0.03021,0.9697,0.1422,0.858,0.3923,0.6074,0.02194,0.978,0.57,0.4302,0.5312,0.4688,0.04147,0.9585,0.743,0.2568,0.679,0.3208,0.381,0.6187,0.504,0.496,0.558,0.4417,0.2659,0.734,0.3108,0.6895,0.7026,0.2974
./uieb_dataset/reference-890/740_img_.png,0.648,0.3523,0.6187,0.381,0.699,0.3008,0.947,0.0534,0.5234,0.4766,0.05582,0.9443,0.1404,0.86,0.535,0.4648,0.04468,0.955,0.3887,0.6113,0.5117,0.4883,0.655,0.3452,0.6406,0.3594,0.7026,0.2974,0.396,0.604,0.615,0.385,0.916,0.08386
./uieb_dataset/reference-890/37_img_.png,0.03906,0.961,0.2783,0.7217,0.686,0.314,0.7607,0.2394,0.4766,0.5234,0.3416,0.658,0.1082,0.8916,0.615,0.385,0.4844,0.5156,0.8726,0.1277,0.78,0.22,0.6187,0.381,0.8105,0.1896,0.8457,0.154,0.4456,0.5547,0.0326,0.9673,0.9614,0.03845
./uieb_dataset/reference-890/112_img_.png,0.4187,0.5815,0.3174,0.6826,0.8613,0.1384,0.9663,0.0336,0.496,0.504,0.2255,0.7744,0.0666,0.9336,0.331,0.669,0.3923,0.6074,0.89,0.1097,0.07587,0.9243,0.1968,0.803,0.854,0.1461,0.679,0.3208,0.0379,0.962,0.4187,0.5815,0.6406,0.3594
./uieb_dataset/reference-890/3925.png,0.6226,0.3774,0.813,0.1871,0.05835,0.942,0.746,0.254,0.6113,0.3887,0.03622,0.964,0.2847,0.7153,0.4883,0.5117,0.558,0.4417,0.6113,0.3887,0.2598,0.74,0.5117,0.4883,0.865,0.1348,0.829,0.171,0.7637,0.2366,0.7217,0.2783,0.3074,0.693
./uieb_dataset/reference-890/15113.png,0.04886,0.951,0.272,0.728,0.3557,0.644,0.942,0.05835,0.63,0.37,0.15,0.85,0.1067,0.893,0.4148,0.585,0.4187,0.5815,0.922,0.07806,0.396,0.604,0.7373,0.263,0.842,0.1582,0.6,0.4,0.461,0.539,0.4377,0.562,0.9263,0.07367
./uieb_dataset/reference-890/403_img_.png,0.7153,0.2847,0.558,0.4417,0.3923,0.6074,0.4263,0.5737,0.4111,0.589,0.1097,0.89,0.3242,0.676,0.829,0.171,0.3557,0.644,0.929,0.07056,0.648,0.3523,0.4883,0.5117,0.8843,0.11597,0.7124,0.2878,0.3416,0.658,0.15,0.85,0.6406,0.3594
./uieb_dataset/reference-890/452_img_.png,0.3486,0.6514,0.2281,0.772,0.02263,0.9775,0.699,0.3008,0.2554,0.7446,0.06464,0.9355,0.251,0.749,0.658,0.3416,0.2451,0.755,0.916,0.08386,0.746,0.254,0.3774,0.6226,0.8633,0.1366,0.585,0.4148,0.3523,0.648,0.1144,0.8857,0.8335,0.1666
./uieb_dataset/reference-890/302_img_.png,0.385,0.615,0.5234,0.4766,0.84,0.1603,0.5273,0.4727,0.3557,0.644,0.04602,0.954,0.434,0.566,0.5156,0.4844,0.272,0.728,0.8613,0.1384,0.2338,0.766,0.696,0.304,0.655,0.3452,0.5117,0.4883,0.269,0.731,0.749,0.251,0.679,0.3208
./uieb_dataset/reference-890/468_img_.png,0.254,0.746,0.1779,0.8223,0.01628,0.984,0.8916,0.1082,0.4263,0.5737,0.05032,0.9497,0.1666,0.8335,0.363,0.637,0.06464,0.9355,0.8267,0.1733,0.461,0.539,0.5547,0.4456,0.8457,0.154,0.566,0.434,0.07263,0.9272,0.2338,0.766,0.6895,0.3108
./uieb_dataset/reference-890/919_img_.png,0.496,0.504,0.7607,0.2394,0.12085,0.879,0.05185,0.948,0.3242,0.676,0.363,0.637,0.2815,0.7188,0.331,0.669,0.696,0.304,0.37,0.63,0.1023,0.8975,0.676,0.3242,0.7217,0.2783,0.626,0.3738,0.7905,0.2095,0.1097,0.89,0.803,0.1968
./uieb_dataset/reference-890/233_img_.png,0.3174,0.6826,0.381,0.6187,0.648,0.3523,0.84,0.1603,0.731,0.269,0.1646,0.8354,0.05582,0.9443,0.7188,0.2815,0.05835,0.942,0.852,0.1481,0.887,0.1128,0.4766,0.5234,0.852,0.1481,0.725,0.2751,0.669,0.331,0.1481,0.852,0.9897,0.01033
./uieb_dataset/reference-890/854_img_.png,0.1366,0.8633,0.4226,0.5776,0.3667,0.6333,0.5234,0.4766,0.0542,0.946,0.04468,0.955,0.566,0.434,0.743,0.2568,0.381,0.6187,0.4148,0.585,0.3774,0.6226,0.0863,0.9136,0.2451,0.755,0.615,0.385,0.496,0.504,0.2815,0.7188,0.547,0.4534
./uieb_dataset/reference-890/861_img_.png,0.0901,0.9097,0.269,0.731,0.3774,0.6226,0.973,0.02676,0.2878,0.7124,0.1242,0.876,0.3242,0.676,0.6514,0.3486,0.291,0.709,0.9565,0.04337,0.251,0.749,0.4844,0.5156,0.2815,0.7188,0.788,0.212,0.2227,0.7773,0.434,0.566,0.3345,0.6655
./uieb_dataset/reference-890/537_img_.png,0.11127,0.8887,0.314,0.686,0.504,0.496,0.3923,0.6074,0.911,0.0888,0.1943,0.8057,0.1277,0.8726,0.6113,0.3887,0.1052,0.895,0.4226,0.5776,0.8887,0.11127,0.696,0.304,0.7188,0.2815,0.755,0.2451,0.385,0.615,0.1442,0.856,0.9707,0.02931
./uieb_dataset/reference-890/785_img_.png,0.01666,0.9834,0.4456,0.5547,0.1023,0.8975,0.02097,0.979,0.655,0.3452,0.1943,0.8057,0.07587,0.9243,0.4688,0.5312,0.1097,0.89,0.749,0.251,0.969,0.03067,0.7905,0.2095,0.796,0.2043,0.2451,0.755,0.655,0.3452,0.02931,0.9707,0.9956,0.00461
./uieb_dataset/reference-890/9_img_.png,0.2659,0.734,0.1943,0.8057,0.3381,0.662,0.63,0.37,0.2974,0.7026,0.2147,0.785,0.1442,0.856,0.4534,0.547,0.749,0.251,0.9717,0.02844,0.8154,0.1848,0.3208,0.679,0.921,0.0792,0.796,0.2043,0.1561,0.8438,0.2751,0.725,0.2783,0.7217
./uieb_dataset/reference-890/546_img_.png,0.4883,0.5117,0.4922,0.508,0.4072,0.593,0.8057,0.1943,0.8174,0.1824,0.1481,0.852,0.1755,0.824,0.8057,0.1943,0.1755,0.824,0.9126,0.0876,0.658,0.3416,0.8457,0.154,0.7773,0.2227,0.4417,0.558,0.558,0.4417,0.0716,0.928,0.9272,0.07263
./uieb_dataset/reference-890/754_img_.png,0.655,0.3452,0.2942,0.7056,0.05582,0.9443,0.3074,0.693,0.772,0.2281,0.08386,0.916,0.0804,0.9194,0.5117,0.4883,0.1366,0.8633,0.951,0.04886,0.3594,0.6406,0.9424,0.0575,0.8267,0.1733,0.212,0.788,0.2281,0.772,0.1646,0.8354,0.8438,0.1561
./uieb_dataset/reference-890/889_img_.png,0.615,0.385,0.37,0.63,0.094,0.906,0.734,0.2659,0.5234,0.4766,0.0511,0.9487,0.231,0.769,0.3008,0.699,0.2422,0.758,0.84,0.1603,0.5234,0.4766,0.9097,0.0901,0.648,0.3523,0.4534,0.547,0.0804,0.9194,0.0995,0.9004,0.8354,0.1646
./uieb_dataset/reference-890/15003.png,0.4883,0.5117,0.251,0.749,0.669,0.331,0.4226,0.5776,0.2394,0.7607,0.07697,0.923,0.57,0.4302,0.4187,0.5815,0.3486,0.6514,0.7607,0.2394,0.2095,0.7905,0.9956,0.00461,0.7637,0.2366,0.558,0.4417,0.6187,0.381,0.03906,0.961,0.508,0.4922
./uieb_dataset/reference-890/697_img_.png,0.2815,0.7188,0.5234,0.4766,0.7124,0.2878,0.9575,0.04272,0.8975,0.1023,0.0592,0.941,0.0792,0.921,0.3523,0.648,0.1461,0.854,0.8726,0.1277,0.10376,0.8965,0.6655,0.3345,0.6113,0.3887,0.551,0.4495,0.1779,0.8223,0.728,0.272,0.4187,0.5815
./uieb_dataset/reference-890/12433.png,0.385,0.615,0.734,0.2659,0.1277,0.8726,0.5273,0.4727,0.686,0.314,0.2568,0.743,0.551,0.4495,0.4534,0.547,0.385,0.615,0.1225,0.8774,0.1755,0.824,0.8174,0.1824,0.829,0.171,0.6113,0.3887,0.725,0.2751,0.1481,0.852,0.508,0.4922
./uieb_dataset/reference-890/496_img_.png,0.381,0.6187,0.2422,0.758,0.6187,0.381,0.8613,0.1384,0.731,0.269,0.0526,0.9473,0.2018,0.7983,0.291,0.709,0.7153,0.2847,0.8726,0.1277,0.3452,0.655,0.5234,0.4766,0.788,0.212,0.461,0.539,0.12085,0.879,0.4417,0.558,0.5117,0.4883
./uieb_dataset/reference-890/867_img_.png,0.4417,0.558,0.272,0.728,0.9126,0.0876,0.983,0.01718,0.5117,0.4883,0.1422,0.858,0.1225,0.8774,0.1312,0.8687,0.831,0.1688,0.94,0.0601,0.1422,0.858,0.291,0.709,0.881,0.1192,0.709,0.291,0.06757,0.9326,0.589,0.4111,0.6226,0.3774
./uieb_dataset/reference-890/48_img_.png,0.6187,0.381,0.2598,0.74,0.0804,0.9194,0.2227,0.7773,0.4377,0.562,0.1225,0.8774,0.1993,0.801,0.4072,0.593,0.06464,0.9355,0.9126,0.0876,0.535,0.4648,0.10376,0.8965,0.7026,0.2974,0.743,0.2568,0.3074,0.693,0.1871,0.813,0.3381,0.662
./uieb_dataset/reference-890/846_img_.png,0.82,0.18,0.3174,0.6826,0.743,0.2568,0.746,0.254,0.7983,0.2018,0.1009,0.899,0.171,0.829,0.74,0.2598,0.4922,0.508,0.8438,0.1561,0.755,0.2451,0.3738,0.626,0.906,0.094,0.566,0.434,0.566,0.434,0.2815,0.7188,0.8057,0.1943
./uieb_dataset/reference-890/454_img_.png,0.0716,0.928,0.5776,0.4226,0.959,0.04083,0.9575,0.04272,0.4727,0.5273,0.0637,0.9365,0.5815,0.4187,0.9316,0.06854,0.04535,0.9546,0.655,0.3452,0.4805,0.5195,0.676,0.3242,0.331,0.669,0.4648,0.535,0.693,0.3074,0.604,0.396,0.968,0.0321
./uieb_dataset/reference-890/719_img_.png,0.4263,0.5737,0.4495,0.551,0.6724,0.3276,0.9272,0.07263,0.5156,0.4844,0.1404,0.86,0.1919,0.808,0.248,0.752,0.5737,0.4263,0.746,0.254,0.331,0.669,0.731,0.269,0.887,0.1128,0.7773,0.2227,0.4377,0.562,0.766,0.2338,0.585,0.4148
./uieb_dataset/reference-890/9547.png,0.251,0.749,0.4766,0.5234,0.693,0.3074,0.7744,0.2255,0.4302,0.57,0.0967,0.9033,0.2173,0.7827,0.734,0.2659,0.331,0.669,0.6187,0.381,0.4456,0.5547,0.496,0.504,0.938,0.0619,0.655,0.3452,0.6074,0.3923,0.585,0.4148,0.596,0.4036
